Date,Open,High,Low,Close,Adj Close,Volume
2023-08-16,150.60000610351562,150.9600067138672,149.67999267578125,150.19000244140625,145.61276245117188,6978200
2023-08-17,150.8800048828125,151.25999450683594,148.39999389648438,148.6300048828125,144.1002960205078,9953900
2023-08-18,147.64999389648438,149.5,147.44000244140625,148.97000122070312,144.429931640625,8516900
2023-08-21,149.64999389648438,150.10000610351562,148.02000427246094,149.47999572753906,144.92437744140625,8327000
2023-08-22,149.25999450683594,149.63999938964844,145.85000610351562,146.3800048828125,141.9188690185547,9682000
2023-08-23,146.35000610351562,147.58999633789062,145.4600067138672,147.3699951171875,142.87867736816406,7858000
2023-08-24,147.5,149.41000366210938,146.99000549316406,147.22999572753906,142.7429656982422,6534000
2023-08-25,147.27999877929688,148.6199951171875,145.85000610351562,147.0500030517578,142.56846618652344,6695500
2023-08-28,147.57000732421875,148.61000061035156,147.1300048828125,147.55999755859375,143.0629119873047,5094100
2023-08-29,147.7100067138672,148.85000610351562,147.17999267578125,148.75999450683594,144.22633361816406,6337000
2023-08-30,148.6199951171875,149.14999389648438,147.19000244140625,148.16000366210938,143.64462280273438,6277300
2023-08-31,148.25999450683594,148.35000610351562,145.9600067138672,146.3300018310547,141.87037658691406,10933900
2023-09-01,146.08999633789062,148.0800018310547,145.6999969482422,146.82000732421875,142.345458984375,7902100
2023-09-05,147.16000366210938,148.2100067138672,145.00999450683594,145.1999969482422,140.77484130859375,7854700
2023-09-06,144.6999969482422,145.5399932861328,144.11000061035156,144.9600067138672,140.5421600341797,8629200
2023-09-07,144.1300048828125,145.27000427246094,143.38999938964844,143.72000122070312,139.33993530273438,8373700
2023-09-08,143.3699951171875,144.1199951171875,142.64999389648438,143.8300018310547,139.44659423828125,7107900
2023-09-11,144.75,145.0500030517578,143.69000244140625,144.4600067138672,140.05738830566406,6854200
2023-09-12,144.5,147.32000732421875,144.0500030517578,146.33999633789062,141.8800811767578,8363200
2023-09-13,147.33999633789062,147.6999969482422,145.82000732421875,146.41000366210938,141.94796752929688,8325900
2023-09-14,147.83999633789062,149.89999389648438,147.52000427246094,149.25,144.70143127441406,10034900
2023-09-15,148.9199981689453,149.72999572753906,148.30999755859375,148.80999755859375,144.27481079101562,19824100
2023-09-18,148.16000366210938,149.13999938964844,147.75,149.1199951171875,144.5753631591797,6512400
2023-09-19,149.5,149.72000122070312,147.2100067138672,148.92999267578125,144.39114379882812,7943400
2023-09-20,149.64999389648438,150.25,148.13999938964844,148.3000030517578,143.78036499023438,7332000
2023-09-21,147.5800018310547,148.85000610351562,146.6300048828125,147.13999938964844,142.6557159423828,8052400
2023-09-22,147.2899932861328,147.50999450683594,145.19000244140625,145.72999572753906,141.28866577148438,7071700
2023-09-25,145.35000610351562,146.52000427246094,143.6999969482422,146.4499969482422,141.98672485351562,7044700
2023-09-26,144.60000610351562,145.83999633789062,144.22999572753906,144.92999267578125,140.5130615234375,7468400
2023-09-27,145.19000244140625,146.08999633789062,144.50999450683594,145.77999877929688,141.337158203125,6717800
2023-09-28,146.27999877929688,148.8699951171875,146.00999450683594,147.58999633789062,143.09201049804688,8868100
2023-09-29,148.60000610351562,148.75999450683594,144.86000061035156,145.02000427246094,140.60031127929688,11915700
2023-10-02,144.8300018310547,145.6199951171875,142.6300048828125,143.77000427246094,139.38841247558594,9170600
2023-10-03,143.1999969482422,143.58999633789062,142.35000610351562,142.7100067138672,138.36073303222656,9431100
2023-10-04,143.19000244140625,143.47000122070312,141.92999267578125,143.35000610351562,138.98123168945312,8128700
2023-10-05,142.0399932861328,143.10000610351562,140.8300018310547,142.89999389648438,139.56719970703125,8576200
2023-10-06,142.91000366210938,145.8800048828125,142.13999938964844,145.10000610351562,141.71591186523438,10269400
2023-10-09,143.66000366210938,145.39999389648438,143.5,144.77000427246094,141.39361572265625,6964900
2023-10-10,145.4199981689453,146.77000427246094,145.27999877929688,145.64999389648438,142.2530975341797,11288800
2023-10-11,146.50999450683594,147.22999572753906,145.02000427246094,146.14999389648438,142.7414093017578,8698200
2023-10-12,146.3000030517578,146.9600067138672,145.1300048828125,145.80999755859375,142.4093475341797,10484400
2023-10-13,148.5,153.11000061035156,147.83999633789062,148.0,144.54827880859375,29427000
2023-10-16,149.4499969482422,149.52000427246094,146.72000122070312,147.85000610351562,144.40176391601562,12663500
2023-10-17,147.57000732421875,149.30999755859375,146.7899932861328,147.52999877929688,144.0892333984375,11482700
2023-10-18,146.58999633789062,147.47999572753906,145.3699951171875,145.91000366210938,142.50701904296875,9620300
2023-10-19,145.47999572753906,147.02000427246094,144.8800048828125,145.2899932861328,141.9014892578125,11143600
2023-10-20,144.57000732421875,145.13999938964844,142.1199951171875,142.9499969482422,139.61605834960938,13332000
2023-10-23,142.94000244140625,143.67999267578125,140.72999572753906,141.0,137.7115478515625,10133400
2023-10-24,141.19000244140625,141.72999572753906,140.36000061035156,141.1699981689453,137.8775634765625,8881400
2023-10-25,140.57000732421875,141.17999267578125,139.50999450683594,140.39999389648438,137.1255340576172,8242600
2023-10-26,139.75999450683594,141.6699981689453,139.42999267578125,140.75999450683594,137.4771270751953,9109400
2023-10-27,138.9499969482422,139.10000610351562,135.19000244140625,135.69000244140625,132.52537536621094,17434700
2023-10-30,136.44000244140625,138.0399932861328,136.0399932861328,137.4199981689453,134.21502685546875,9855500
2023-10-31,137.7100067138672,139.24000549316406,137.47000122070312,139.05999755859375,135.81678771972656,9672500
2023-11-01,139.25,140.52999877929688,138.47000122070312,138.94000244140625,135.6995849609375,9432000
2023-11-02,140.08999633789062,141.47999572753906,139.22999572753906,141.4199981689453,138.12173461914062,10186200
2023-11-03,142.19000244140625,143.77000427246094,141.85000610351562,143.0,139.66490173339844,9533100
2023-11-06,143.1699981689453,144.19000244140625,142.7899932861328,144.0800018310547,140.71971130371094,7625100
2023-11-07,143.50999450683594,144.25999450683594,142.82000732421875,144.00999450683594,140.65133666992188,6297900
2023-11-08,144.11000061035156,144.83999633789062,143.6199951171875,144.72000122070312,141.34478759765625,7618200
2023-11-09,145.44000244140625,145.64999389648438,143.6999969482422,144.2899932861328,140.9248046875,7992500
2023-11-10,144.94000244140625,146.47999572753906,144.0800018310547,146.42999267578125,143.01487731933594,7983300
2023-11-13,145.6999969482422,146.25,145.16000366210938,145.77999877929688,142.3800506591797,6676300
2023-11-14,146.67999267578125,149.25,146.52000427246094,148.44000244140625,144.97801208496094,9927700
2023-11-15,148.4600067138672,150.16000366210938,148.4600067138672,149.74000549316406,146.24771118164062,8365300
2023-11-16,150.08999633789062,151.52999877929688,150.08999633789062,151.4499969482422,147.9178009033203,8126200
2023-11-17,152.1999969482422,152.86000061035156,151.5399932861328,152.82000732421875,149.255859375,7812400
2023-11-20,152.0800018310547,153.75,151.9199981689453,153.2899932861328,149.71490478515625,7019000
2023-11-21,153.1999969482422,153.6300048828125,152.57000732421875,152.97000122070312,149.40237426757812,7083500
2023-11-22,153.41000366210938,153.8800048828125,152.89999389648438,153.3300018310547,149.75396728515625,5174500
2023-11-24,153.58999633789062,154.44000244140625,153.27999877929688,153.5399932861328,149.9590606689453,3496900
2023-11-27,153.42999267578125,153.52999877929688,152.7100067138672,153.19000244140625,149.6172332763672,6259100
2023-11-28,153.22000122070312,153.8699951171875,152.72000122070312,153.5399932861328,149.9590606689453,6582700
2023-11-29,154.1699981689453,155.6300048828125,154.0,154.32000732421875,150.72088623046875,9126100
2023-11-30,154.91000366210938,156.1300048828125,154.3800048828125,156.0800018310547,152.4398193359375,9869800
2023-12-01,155.82000732421875,157.86000061035156,155.82000732421875,156.83999633789062,153.18211364746094,8913000
2023-12-04,156.02000427246094,158.0500030517578,155.8800048828125,157.99000549316406,154.30528259277344,9607500
2023-12-05,157.25999450683594,158.5,156.97000122070312,157.97000122070312,154.2857666015625,9135600
2023-12-06,158.83999633789062,159.22000122070312,156.0,156.30999755859375,152.6644744873047,9366000
2023-12-07,156.69000244140625,157.30999755859375,156.14999389648438,156.7899932861328,153.13327026367188,8130900
2023-12-08,157.25999450683594,158.77999877929688,156.97999572753906,158.52000427246094,154.8229217529297,7366200
2023-12-11,158.52000427246094,159.3000030517578,158.14999389648438,159.10000610351562,155.38941955566406,8093900
2023-12-12,159.22999572753906,160.64999389648438,158.8800048828125,160.52000427246094,156.7762908935547,10223000
2023-12-13,160.52000427246094,162.02999877929688,159.77000427246094,161.05999755859375,157.30369567871094,12379100
2023-12-14,161.8300018310547,164.83999633789062,161.7100067138672,163.99000549316406,160.1653594970703,13643000
2023-12-15,163.0800018310547,165.27999877929688,162.38999938964844,165.22999572753906,161.37643432617188,20305900
2023-12-18,165.9199981689453,167.1300048828125,165.6300048828125,166.22999572753906,162.35311889648438,8469600
2023-12-19,166.0,168.47000122070312,165.5500030517578,168.4499969482422,164.52133178710938,10345700
2023-12-20,167.99000549316406,169.41000366210938,166.4499969482422,166.5500030517578,162.6656494140625,10734700
2023-12-21,166.83999633789062,168.08999633789062,165.67999267578125,167.5,163.59349060058594,7601700
2023-12-22,167.5,168.22999572753906,167.22999572753906,167.39999389648438,163.49581909179688,6574900
2023-12-26,167.4600067138672,168.77000427246094,167.17999267578125,168.38999938964844,164.46273803710938,4683600
2023-12-27,167.83999633789062,169.47000122070312,167.5800018310547,169.39999389648438,165.4491729736328,6428600
2023-12-28,169.35000610351562,170.66000366210938,169.0,170.3000030517578,166.3282012939453,6320100
2023-12-29,170.0,170.69000244140625,169.6300048828125,170.10000610351562,166.1328582763672,6431800
2024-01-02,169.08999633789062,172.1699981689453,168.91000366210938,172.0800018310547,168.06668090820312,9977400
2024-01-03,171.86000061035156,172.0399932861328,170.3699951171875,171.3300018310547,167.3341827392578,9852300
2024-01-04,170.63999938964844,173.35000610351562,170.5399932861328,171.41000366210938,168.4446258544922,11972500
2024-01-05,171.47000122070312,173.3800048828125,171.47000122070312,172.27000427246094,169.2897491455078,10064200
2024-01-08,172.02000427246094,172.36000061035156,169.49000549316406,172.02000427246094,169.04408264160156,11229900
2024-01-09,171.6199951171875,171.7899932861328,170.10000610351562,170.66000366210938,167.70761108398438,9923600
2024-01-10,170.0,171.0800018310547,168.9499969482422,171.02000427246094,168.06138610839844,9670200
2024-01-11,170.3300018310547,170.36000061035156,168.63999938964844,170.3000030517578,167.3538360595703,11919500
2024-01-12,173.8000030517578,176.30999755859375,168.89999389648438,169.0500030517578,166.12545776367188,19429200
2024-01-16,164.8699951171875,168.08999633789062,164.3000030517578,167.99000549316406,165.08380126953125,17206400
2024-01-17,167.33999633789062,169.07000732421875,166.49000549316406,167.08999633789062,164.19935607910156,11107500
2024-01-18,167.1199951171875,167.52999877929688,165.24000549316406,167.4199981689453,164.52365112304688,9382300
2024-01-19,167.5500030517578,170.57000732421875,167.0800018310547,170.30999755859375,167.3636474609375,13114400
2024-01-22,170.4600067138672,171.97999572753906,169.7100067138672,170.11000061035156,167.16709899902344,12837500
2024-01-23,169.6699981689453,169.75,168.44000244140625,168.99000549316406,166.06649780273438,8360800
2024-01-24,169.36000061035156,171.00999450683594,168.86000061035156,170.5,167.5503692626953,9967100
2024-01-25,172.30999755859375,172.99000549316406,170.91000366210938,172.94000244140625,169.94815063476562,8873500
2024-01-26,172.61000061035156,173.05999755859375,171.77999877929688,172.27999877929688,169.29957580566406,7443000
2024-01-29,172.24000549316406,172.83999633789062,171.3000030517578,172.72999572753906,169.7417755126953,6971200
2024-01-30,172.8300018310547,176.75999450683594,172.8300018310547,176.27000427246094,173.22055053710938,10822100
2024-01-31,176.1999969482422,178.3000030517578,174.33999633789062,174.36000061035156,171.34359741210938,11521800
2024-02-01,173.63999938964844,174.83999633789062,171.42999267578125,173.72999572753906,170.7244873046875,9354800
2024-02-02,173.3000030517578,175.82000732421875,173.25999450683594,174.72999572753906,171.70718383789062,8607600
2024-02-05,173.86000061035156,175.08999633789062,172.9199981689453,174.5,171.4811553955078,7820200
2024-02-06,174.61000061035156,175.8699951171875,173.75999450683594,175.10000610351562,172.07078552246094,6764800
2024-02-07,175.69000244140625,175.8699951171875,173.9600067138672,175.42999267578125,172.3950653076172,7225500
2024-02-08,175.0,175.30999755859375,173.57000732421875,174.8000030517578,171.77598571777344,6060300
2024-02-09,175.0,175.10000610351562,173.6699981689453,175.00999450683594,171.9823455810547,6296700
2024-02-12,174.77999877929688,176.80999755859375,173.6999969482422,175.7899932861328,172.74884033203125,8539300
2024-02-13,175.32000732421875,176.22999572753906,172.6199951171875,174.25999450683594,171.2453155517578,8397600
2024-02-14,175.07000732421875,176.10000610351562,174.4199981689453,176.02999877929688,172.9846954345703,7056700
2024-02-15,176.14999389648438,180.2100067138672,176.14999389648438,179.8699951171875,176.75827026367188,8723400
